t,x,y
1.2610000000000001,0.9818457479117373,-3.1412968703731283
1.262,0.9835868164659917,-3.141508942639176
1.2630000000000001,0.985323916408908,-3.141578883615784
1.264,0.9870570110843451,-3.1401984843141593
1.2650000000000001,0.9887861449473672,-3.1385089110195024
1.266,0.9905113328682894,-3.1414963551757653
1.2670000000000001,0.9922326000388966,-3.1411544947270316
1.268,0.9939499819534675,-3.1415708799116717
1.2690000000000001,0.9956634578301314,-3.1404784007430013
1.27,0.9973741097945663,-3.141592654190925
1.2710000000000001,0.9990789119935238,-3.141646472695244
1.272,1.0007809036897835,-3.1413856291624027
1.2730000000000001,1.002479098856543,-3.1412765150874433
1.274,1.0041735356328532,-3.141554300139251
1.2750000000000001,1.0058651949016177,-3.141592655704972
1.276,1.0075511335089449,-3.1414776904406327
1.2770000000000001,1.0092343573856084,-3.1415924643944124
1.278,1.0109138902692767,-3.141451222356301
1.2790000000000001,1.0125897476689525,-3.141008719048164
1.28,1.0142629521339759,-3.1415926535909855
1.281,1.0158878471964161,-3.141279846645815
1.282,1.0174729458645018,-3.1413092325028082
1.283,1.0192568276042708,-3.141408154171713
1.284,1.0209153689322104,-3.140504988539914
1.285,1.0225688175444463,-3.1417833627992278
1.286,1.024219491396338,-3.1413436750968238
1.287,1.0258666401664827,-3.141541177637418
1.288,1.0275102884366547,-3.141520880833177
1.289,1.0291504394586581,-3.141113315157834
1.29,1.0307881287599672,-3.1414003684694456
1.291,1.0324203651060566,-3.1415378567780623
1.292,1.0340501555963977,-3.140956719909142
1.293,1.0356765264931314,-3.141594880768855
1.294,1.0372995143303732,-3.1414676508026327
1.295,1.0389191098517618,-3.1415094891779662
1.296,1.040535339499065,-3.1414313159986476
1.297,1.0421482166881109,-3.1416655852653212
1.298,1.0437577555117703,-3.1373365863736047
1.299,1.0453639890696256,-3.1415211951568227
1.3,1.046967913860857,-3.1416561713014794
1.301,1.0485665777759792,-3.1415418835697384
1.302,1.0501629290017274,-3.141079127915815
1.303,1.0517560500694298,-3.1410478912400195
1.304,1.0533459313793525,-3.141106540127534
1.305,1.0549325959291496,-3.1414925361731716
1.306,1.056516049691772,-3.1410591868810904
1.307,1.0580963307823799,-3.1439060942749593
1.308,1.059673353837005,-3.1414342608290324
1.309,1.0612473435636187,-3.141670912547671
1.31,1.062818127165503,-3.141399869278198
1.311,1.0643857806422614,-3.141803325787889
1.312,1.0659503261320802,-3.141491188593772
1.313,1.0675117707727186,-3.1410855972591536
1.314,1.0690701203386794,-3.14156709769329
1.315,1.070625403585532,-3.1415618648729633
1.316,1.0721776297714964,-3.141401532989517
1.317,1.0737268141917702,-3.1410522862251424
1.318,1.0752729704840527,-3.1395587600968557
1.319,1.0768161139383519,-3.1414422814257037
1.32,1.078357248829117,-3.141473537399635
1.321,1.0798934011291217,-3.1415291301775206
1.322,1.0814275811124379,-3.1414667921159096
1.323,1.0801647153699983,-3.14151135319455
1.324,1.084487072689098,-3.1402507559632884
1.325,1.0860124129910016,-3.1415696511980116
1.326,1.0875348520698163,-3.140108153679286
1.327,1.089054347725785,-3.1413420725543526
1.328,1.0905709699523192,-3.1417805816933346
1.329,1.092084712186294,-3.1404817005384666
1.33,1.0935955861287974,-3.141238526273059
1.331,1.0951036039466227,-3.141330364653293
1.332,1.0966087845156989,-3.140931214196958
1.333,1.0981111322603079,-3.1099685592241637
1.334,1.0548940306736263,-3.1414662420265285
1.335,1.101104922030983,-3.14155353273945
1.336,1.1026013276615378,-3.1420963926804375
1.337,1.1040924731797293,-3.1415146212637266
1.338,1.1055808779020615,-3.141539129249391
1.339,1.1060792942406672,-3.141414644144499
1.34,1.108549395076417,-3.1413620856887685
1.341,1.110029633139081,-3.1415853117833827
1.342,1.1115069925706567,-3.1415037341382837
1.343,1.112981720641205,-3.141542291637647
1.344,1.1144547576790658,-3.141592653993888
1.345,1.115923106150092,-3.1415655400917664
1.346,1.1173897823668364,-3.1416813737996327
1.347,1.118853799666582,-3.1416763753232506
1.348,1.1203151841339032,-3.141495188777772
1.349,1.1217738883833264,-3.1414536756286617
1.35,1.123229995325755,-3.1413701856574074
1.351,1.1246834679841433,-3.141569424907096
1.352,1.126134330868896,-3.141563897661118
1.353,1.1275826139338794,-3.1414715527074595
1.354,1.1290283077772985,-3.14150328313911
1.355,1.1304714693321276,-3.140817521386405
1.356,1.1319119841776202,-3.1406710793923853
1.357,1.1333499928409307,-3.141529182720764
1.358,1.1347854510162576,-3.1414723058544403
1.359,1.1362183832672315,-3.1408478790423104
1.36,1.1376497974794,-3.1415926510039553
1.361,1.1390766985796614,-3.141532066003757
1.362,1.140502180578725,-3.1417418656457956
1.363,1.1419250195525215,-3.1415555463333025
1.364,1.1433464435328506,-3.141592671898833
1.365,1.1447644050827501,-3.141696794573135
1.366,1.1461789057031126,-3.141613859129458
1.367,1.1475919598633126,-3.1410938518832903
1.368,1.1490025719518255,-3.1414985161821756
1.369,1.1504107489051332,-3.1415450623482295
1.37,1.1518165376007652,-3.1414645814831546
1.371,1.1532198703063692,-3.1416109803801624
1.372,1.154620821204743,-3.1404925771730703
1.373,1.1560193771856393,-3.1419907314073314
1.374,1.1573728827978986,-3.1415665167394184
1.375,1.1588103603515791,-3.141592578306209
1.3760000000000001,1.160201797782526,-3.141504678083885
1.377,1.1615898892168377,-3.1413134299794727
1.3780000000000001,1.1629764726775464,-3.1416269914482524
1.379,1.1643465975924046,-3.1414610170350494
1.3800000000000001,1.1657431500068203,-3.140817339523471
1.381,1.167122886077388,-3.141564651571542
1.3820000000000001,1.1685003334965431,-3.1414999020440963
1.383,1.1698754939745686,-3.1436388121410572
1.3840000000000001,1.1712483573140582,-3.141071780005376
1.385,1.1726189422654982,-3.141507690678852
1.3860000000000001,1.1739872529438633,-3.1415799548769026
1.387,1.1753532952833057,-3.1415876212585196
1.3880000000000001,1.17671708362753,-3.141205935497566
1.389,1.1780786313413136,-3.1416294105201716
1.3900000000000001,1.1794379400778534,-3.1418998196461856
1.391,1.1807950140386176,-3.1414729629988067
1.3920000000000001,1.182149873248096,-3.1415006997835255
1.393,1.1835025045189316,-3.1415273481107446
1.3940000000000001,1.1848529476031555,-3.141783285615419
1.395,1.1862011958214747,-3.1413194047805093
1.3960000000000001,1.187547239512427,-3.1414604503119965
1.397,1.1869156887678163,-3.1410541752424717
1.3980000000000001,1.1902328137387825,-3.141699386589045
1.399,1.1915723486004426,-3.1415244840279875
1.4000000000000001,1.1929107309938043,-3.1415926535925855
1.401,1.1942449656793037,-3.1413171252959224
1.4020000000000001,1.1955780550616029,-3.1416382784089905
1.403,1.1969090156562818,-3.1415072437797518
1.4040000000000001,1.1982378608437685,-3.1414910657265787
1.405,1.199564580948686,-3.141596895760594
1.4060000000000001,1.2008891933279824,-3.1415209029215245
1.407,1.2022117135827388,-3.1413599683691356
1.408,1.203533127963071,-3.141252941568712
1.409,1.204850464463334,-3.141489798046972
1.41,1.2061667181643807,-3.14155959822315
1.411,1.2074809102271622,-3.141573731817407
1.412,1.2087930286776982,-3.1416125372762096
1.413,1.2101030963495847,-3.1414691559226027
1.414,1.2114111288717222,-3.1415039527269846
1.415,1.2127170978304802,-3.140823526560458
1.416,1.2140210425508595,-3.1411888513514694
1.417,1.2153229638809933,-3.141587261551473
1.418,1.2166228621065023,-3.1415203446288915
1.419,1.217920754117924,-3.141427295425232
1.42,1.2192166407111282,-3.142064192883565
1.421,1.2205105262801026,-3.1414460572108585
1.422,1.2218024256871711,-3.1412832956648247
1.423,1.2230923379680994,-3.1415246954299967
1.424,1.2243812735435307,-3.140998417939667
1.425,1.2256662410987929,-3.1415514123510824
1.426,1.2269502469268485,-3.1399060276877324
1.427,1.2282322966356791,-3.141530570661201
1.428,1.2295123962848793,-3.1414307284064242
1.429,1.2307905510064572,-3.1424103232016596
1.43,1.2320667764924258,-3.1415028069530244
1.431,1.2333410712239934,-3.141390259770707
1.432,1.2346135848334732,-3.1414918833736123
1.433,1.2358838969009,-3.1415803497252366
1.434,1.237152441633163,-3.1414751718470106
1.435,1.238419090492665,-3.1412973365013515
1.436,1.239683840671282,-3.1415295479487813
1.437,1.2409467068807805,-3.141306076610696
1.438,1.2422076777941833,-3.141442645529476
1.439,1.2434667761671998,-3.1415006504847645
1.44,1.244725006386192,-3.141592650333204
1.441,1.245979372194821,-3.1415229639876836
1.442,1.2462456709838898,-3.141267187170879
1.443,1.2484845400546685,-3.141544255401891
1.444,1.2497343528830378,-3.141533575429046
1.445,1.2509823178988049,-3.1415036309503863
1.446,1.2522284969498705,-3.141427349536511
1.447,1.253472783333822,-3.1419657197057127
1.448,1.254715275049878,-3.141530420604282
1.449,1.2559559550943136,-3.141615973543487
1.45,1.2571948266312722,-3.1418173802215126
1.451,1.258431895257232,-3.1414179536683795
1.452,1.2596671695485766,-3.141208420504123
1.453,1.2609006506701592,-3.1413226027579606
1.454,1.262111509810917,-3.1414025816030318
1.455,1.26336229124741,-3.1421107121857985
1.456,1.264591409887531,-3.141254752728841
1.457,1.2658167882076399,-3.1415717508903827
1.458,1.26704140429903,-3.14077298088968
1.459,1.2682643710062975,-3.1415189855178
1.46,1.269486378121981,-3.1415926505326217
1.461,1.2707047811778254,-3.1413836524290066
1.462,1.2719223802590591,-3.141614026072784
1.463,1.273137339107567,-3.1415090879196588
1.464,1.2743524367458812,-3.1409090231367416
1.465,1.27556488731679,-3.1411356600766025
1.466,1.2748001906974966,-3.1409846120032694
1.467,1.2779845167703427,-3.1415407220370932
1.468,1.279191946292588,-3.1409080502202134
1.469,1.2803975614019951,-3.141510719187703
1.47,1.2816014786736756,-3.140508418820086
1.471,1.282803713350185,-3.140893882332786
1.472,1.2840052581356343,-3.140869458929613
1.473,1.2852031327147264,-3.1474706557462837
1.474,1.2864003190029527,-3.141245165562909
1.475,1.2875958499616933,-3.1413204298439816
1.476,1.2887897136275297,-3.1412655029440395
1.477,1.2899819220674658,-3.1411944026718626
1.478,1.2911724771472382,-3.1412432679658644
1.479,1.292361387468998,-3.1415057967648554
1.48,1.293548652413033,-3.1415226568386423
1.481,1.2947342782401885,-3.1414788498857433
1.482,1.2959182810160703,-3.1415464613062083
1.483,1.2971006524064574,-3.1419177186758627
1.484,1.298281400653752,-3.1414388396014554
1.485,1.2994605353570756,-3.141525179531413
1.486,1.3006380552366492,-3.1416009995695053
1.487,1.3018139746094148,-3.1397839857008467
1.488,1.30298928883779,-3.141511778465377
1.489,1.3041610050661738,-3.141423892358917
1.49,1.3053321181930018,-3.1410261115714935
1.491,1.3065016709114552,-3.141629108224464
1.492,1.307669626301344,-3.1415500607126683
1.493,1.3088360067290812,-3.1410955023660527
1.494,1.3100008110946295,-3.141399569304716
1.495,1.3111640522711947,-3.1408783551549244
1.496,1.3123257418679461,-3.1415213114417706
1.497,1.3134858466054802,-3.14239137381589
1.498,1.3142960248528432,-3.141380595515981
1.499,1.315801437481556,-3.140854932476305
1.5,1.316957896925599,-3.141592653590407
1.5010000000000001,1.3181108656364606,-3.141389210218404
1.502,1.3192632262294595,-3.1408889610888178
1.5030000000000001,1.3204140894455865,-3.1412567759561996
1.504,1.3215634309416486,-3.1419710850183633
1.5050000000000001,1.3227112509955676,-3.1415222275516315
1.506,1.3238575480539296,-3.1412373725217626
1.5070000000000001,1.3250023391813743,-3.1420135811095835
1.508,1.3261456244697158,-3.141374743152931
1.5090000000000001,1.3272874034948168,-3.1412671358508875
1.51,1.3284286813198969,-3.141531614464195
1.5110000000000001,1.3295664671352871,-3.1415696372998925
1.512,1.3307037227390093,-3.1406527825098824
1.5130000000000001,1.3318395739050553,-3.1412980908514996
1.514,1.3329739005516064,-3.1412524267183106
1.5150000000000001,1.3341067494738,-3.141299800056594
1.516,1.335238105343638,-3.1393626618146113
1.5170000000000001,1.3363680384606305,-3.141598406323626
1.518,1.3374964862826086,-3.1415619157432992
1.5190000000000001,1.3386235245110614,-3.140925517803313
1.52,1.339749006293969,-3.1418935926110088
1.5210000000000001,1.3408730776825624,-3.141486774668645
1.522,1.3419957065243433,-3.1413183889880343
1.5230000000000001,1.3431168990295301,-3.142970778289724
1.524,1.3442364331906766,-3.1415213603322716
1.5250000000000001,1.345354959531882,-3.1396213438409504
1.526,1.346471843001542,-3.1411194223720287
1.5270000000000001,1.3475879562814228,-3.1415160570713874
1.528,1.3487013313900902,-3.1405365650182855
1.5290000000000001,1.3498139443117632,-3.1412432679675097
1.53,1.3509251425596014,-3.1419071562751735
1.5310000000000001,1.3520349333331274,-3.1417802641422266
1.532,1.3531433177679786,-3.141561794095832
1.5330000000000001,1.3542502633939006,-3.142688456672089
1.534,1.3553558853925038,-3.141838358498732
1.5350000000000001,1.3564600669536728,-3.1414789347808205
1.536,1.3575638648635648,-3.1415926535892873
1.537,1.3586642503453232,-3.14111750106207
1.538,1.359764302923199,-3.1416319406782156
1.539,1.3608629430176613,-3.141514035573709
1.54,1.3619602226385015,-3.141573625816307
1.541,1.3630568061629997,-3.1417376897203684
1.542,1.364151652758488,-3.1462438351145376
1.543,1.3652438310555446,-3.1415032712483746
1.544,1.3663356358212586,-3.1411789398584657
1.545,1.3674260878147315,-3.1415299173372078
1.546,1.3685151917793705,-3.1415519229809306
1.547,1.3696029428739491,-3.141643271656824
1.548,1.3706893382939753,-3.1416032126052844
1.549,1.371774529200304,-3.1415086021434284
1.55,1.3728591442449545,-3.141592651760249
1.551,1.3739405387824974,-3.1413602722030243
1.552,1.3750216025183908,-3.1403962409580535
1.553,1.3761013423190984,-3.1413253398005567
1.554,1.3771797542142354,-3.141447648187722
1.555,1.3782568494513685,-3.141583720143309
1.556,1.3793326269903732,-3.1413733033522586
1.557,1.3804070946883258,-3.141464039620258
1.558,1.3814802525791212,-3.141309464977154
1.559,1.3825521048530667,-3.1415126925447856
1.56,1.3836236557347859,-3.1412746135654865
1.561,1.3767872349393249,-3.1380060779163204
1.562,1.3857598717584771,-3.1402404018321937
1.563,1.3868265361025587,-3.1413252519620922
1.564,1.3878919139998744,-3.141466269709303
1.565,1.388955996448409,-3.1416398638640444
1.566,1.3900188203151052,-3.141572217670075
1.567,1.391080358431096,-3.1414501289166448
1.568,1.3921408334988952,-3.1415037480249315
1.569,1.3931996120137171,-3.141539176140006
1.57,1.3942573327956238,-3.141984827023498
1.571,1.3953138003292895,-3.1401255869977565
1.572,1.396369009731625,-3.141406626165225
1.573,1.3974172529963493,-3.1413974334276404
1.574,1.3984756275822772,-3.1411810369135185
1.575,1.3995280661237062,-3.141592652784181
1.576,1.4005772715456681,-3.1413455790685885
1.577,1.4016262043346939,-3.141612629208434
1.578,1.402673908584379,-3.1398719012309355
1.579,1.403597851000927,-3.1416192734561514
1.58,1.4047656118207181,-3.141983824327037
1.581,1.4058096116335363,-3.1416835072812703
1.582,1.4068523839013372,-3.1413283833628913
1.583,1.4078939305005538,-3.141093683917765
1.584,1.4089342670496898,-3.1415098748338415
1.585,1.4099734288844759,-3.1410518321138126
1.586,1.4110112750225647,-3.1414561979866362
1.587,1.4120479512127784,-3.1410029636485586
1.588,1.4130834316898155,-3.141451427849435
1.589,1.414117698543951,-3.140833731121072
1.59,1.415150762917994,-3.14157242287174
1.591,1.4161826367780779,-3.141514709364343
1.592,1.4172133455638563,-3.1410782168254023
1.593,1.4182427740558234,-3.1415623089647773
1.594,1.4192710660015146,-3.141543607191184
1.595,1.4202981630710134,-3.1386611299953597
1.596,1.4213240757683276,-3.1414986255893607
1.597,1.4223488048834039,-3.1406814059017356
1.598,1.4233723586183378,-3.1416157237919045
1.599,1.4243947053939985,-3.1413309343292015
1.6,1.4254169430679933,-3.141592653589566
1.601,1.4264359801004847,-3.1415420487174335
1.602,1.4274548494827273,-3.1413246193350712
1.603,1.4284298827401458,-3.139210994055714
1.604,1.4294895201358828,-3.141578925675689
1.605,1.4305044889336285,-3.141405439830307
1.606,1.4315187392859674,-3.141551712606496
1.607,1.4325318105625628,-3.141534833614983
1.608,1.4335437365941262,-3.141564393169052
1.609,1.4345545239805224,-3.141603687168035
1.61,1.435564164675048,-3.1419958827837164
1.611,1.4365726679498159,-3.141486346535297
1.612,1.4375800320457999,-3.1412595104472936
1.613,1.4385862589261125,-3.140600648948077
1.614,1.4395913526676338,-3.1439387706086457
1.615,1.440595328078996,-3.141610226656241
1.616,1.4415981696919535,-3.141530248453371
1.617,1.4425998901169756,-3.1415319750887285
1.618,1.4436004854778264,-3.1418514654469174
1.619,1.4445999650907817,-3.1413378763057067
1.62,1.4455983306645337,-3.1415280601729716
1.621,1.4465955855373476,-3.141349931088828
1.622,1.4475850015174672,-3.141491318532232
1.623,1.4485867574505533,-3.1407592779508366
1.624,1.4495806848299309,-3.1422867837922785
1.625,1.4505745134812031,-3.1413203800417295
1.6260000000000001,1.4515652413454734,-3.141357145066358
1.627,1.4525558722131355,-3.141706418872239
1.6280000000000001,1.4535454183736725,-3.140176056315598
1.629,1.4545338649845945,-3.1415368976293663
1.6300000000000001,1.4555212185319526,-3.1414295322394583
1.631,1.4565074950961074,-3.1415530479533085
1.6320000000000001,1.4574936836358765,-3.1415926546355726
1.633,1.4584767984759295,-3.141552190535056
1.6340000000000001,1.4594598224283168,-3.1402006396569746
1.635,1.4604417783747004,-3.1414994676133565
1.6360000000000001,1.461422637187056,-3.1415738650085263
1.637,1.462402472103885,-3.141485519240856
1.6380000000000001,1.4633822163367414,-3.1415333654059
1.639,1.46435890141964,-3.1415868729117804
1.6400000000000001,1.4653355263650052,-3.1414559762278538
1.641,1.4663110525904197,-3.133686938852345
1.6420000000000001,1.4672855675972367,-3.1410239836738145
1.643,1.4682590080910212,-3.140604441780639
1.6440000000000001,1.4692314241370428,-3.141525169723291
1.645,1.4702027382174194,-3.1410708921231283
1.6460000000000001,1.4711730390325102,-3.1411582689486353
1.647,1.472142290049628,-3.1411421408595097
1.6480000000000001,1.473110496160353,-3.1415461565770975
1.649,1.474077630878811,-3.1415238077355703
1.6500000000000001,1.4750447820868717,-3.1415926495567783
1.651,1.4759944322207152,-3.1415564557738618
1.6520000000000001,1.4769729354278995,-3.1416135384424826
1.653,1.4779359578301137,-3.1415464576654486
1.6540000000000001,1.478897960344055,-3.141579926149133
1.655,1.4798589370539492,-3.141724179789948
1.6560000000000001,1.4808188848037136,-3.1458578096869756
1.657,1.4817778225013531,-3.1415447748940273
1.6580000000000001,1.4827357264461618,-3.1471727585293907
1.659,1.4836926205983616,-3.141503905701511
1.6600000000000001,1.4846485366627857,-3.1419291745492695
1.661,1.4853904199995267,-3.141520710567052
1.6620000000000001,1.4865572180570459,-3.1406044417810133
1.663,1.4875100808560708,-3.141150621833201
1.6640000000000001,1.4884629385434038,-3.1414646206339834
1.665,1.48941280341301,-3.1402870861876653
1.666,1.490362629737047,-3.141204996386449
1.667,1.4913114822051339,-3.141637192964527
1.668,1.4922593347384794,-3.141052452610193
1.669,1.4932061950149031,-3.141646360456214
1.67,1.4941520655033165,-3.1413421770616363
1.671,1.4950969552242097,-3.1405443833312616
1.672,1.496040848678928,-3.1409722955355863
1.673,1.4969837463715479,-3.1411219720790102
1.674,1.4979256571636947,-3.141471531916975
1.675,1.4988666387690663,-3.141554764475376
1.676,1.49980660828516,-3.141677280969499
1.677,1.500745603845679,-3.141518212536589
1.678,1.501683629101392,-3.1401951109905517
1.679,1.5026206779027005,-3.141471580063831
1.68,1.503557767152184,-3.141592660561291
1.681,1.5044918859747765,-3.141517015141367
1.682,1.5054260384760823,-3.1415168783873813
1.683,1.5063592302004705,-3.141388644857226
1.684,1.507291465986687,-3.141221463528564
1.685,1.5082227326418585,-3.1424279613074377
1.686,1.5091530533651776,-3.141482209259322
1.687,1.5100825097345232,-3.14153523781131
1.688,1.5110107777316142,-3.141350409846298
1.689,1.5119383035132608,-3.1414512183010213
1.69,1.5128648271604541,-3.1415057911453164
1.691,1.5137904018647046,-3.140592187500444
1.692,1.5147150269740923,-3.1416363539057977
1.693,1.5156387124761699,-3.1415281138558906
1.694,1.516561467129724,-3.1414098626288944
1.695,1.5174832765094297,-3.141089954898412
1.696,1.5184041571790505,-3.1414454932647122
1.697,1.5193240601037474,-3.141262642187353
1.698,1.5195453477316212,-3.1411272932316305
1.699,1.5211612124595444,-3.141542544395363
1.7,1.5220793679646378,-3.1415926555361566
1.701,1.5202005200351654,-3.1415894380130855
1.702,1.5239099180609685,-3.1415243705808127
1.703,1.5248243136697195,-3.1416553425540528
1.704,1.5257377888398318,-3.140720395515726
1.705,1.5266513470816208,-3.1415925399531486
1.706,1.527562014715491,-3.141345655729473
1.707,1.5284682651132608,-3.1415397290837395
1.708,1.5293825565610535,-3.1412469630841167
1.709,1.53029145963489,-3.141568404599318
1.71,1.5311994654770515,-3.141648860006248
1.711,1.5321065696066292,-3.141538863963551
1.712,1.5330127635421864,-3.1413041886631508
1.713,1.533918073050634,-3.1409022239047006
1.714,1.534822470710849,-3.140480317442055
1.715,1.5357259779733143,-3.1415278702240896
1.716,1.5366285892683376,-3.141578337430569
1.717,1.5375302800201598,-3.141251597075581
1.718,1.5384311540704103,-3.1414951562652043
1.719,1.5393310634431698,-3.141594964321161
1.72,1.5402311153689257,-3.141523178449661
1.721,1.5411282741777719,-3.1412811583346603
1.722,1.5420254842161945,-3.141694434896824
1.723,1.542921926850252,-3.141375018909285
1.724,1.5438174694741271,-3.1414843481775527
1.725,1.5447121216443738,-3.14167364709671
1.726,1.5456058798398176,-3.1412584694306456
1.727,1.5464987764371039,-3.1415667245889796
1.728,1.5473907950134473,-3.14021968661114
1.729,1.5472947335210323,-3.1410317000949046
1.73,1.5491722448701761,-3.1354885142318483
1.731,1.5500616390695954,-3.141501312632752
1.732,1.5509501906068959,-3.14150763331899
1.733,1.5518350164153105,-3.1413533652546675
1.734,1.5527246995011392,-3.141526260024747
1.735,1.553610667462991,-3.141262982085119
1.736,1.5544957720016261,-3.1415659800384876
1.737,1.5553800283496062,-3.1415044987767784
1.738,1.556263426866651,-3.1415749930809733
1.739,1.557145972868178,-3.140828214903004
1.74,1.5580276685964172,-3.1413020235355438
1.741,1.5589085190557104,-3.1413410283734224
1.742,1.5597885165601628,-3.1414691869670155
1.743,1.560667668695947,-3.1413452911644315
1.744,1.5615459837909962,-3.1413235309320453
1.745,1.5624234550275948,-3.1415724773773035
1.746,1.563300059334196,-3.14107851723022
1.747,1.564175872144351,-3.1415595614558374
1.748,1.565050828844542,-3.1413472034142087
1.749,1.5659249493189549,-3.141403577628377
1.75,1.5667992369702484,-3.1415926535902736
1.7510000000000001,1.5676706935723117,-3.141567106979303
1.752,1.5685423214326324,-3.1411837057502314
1.7530000000000001,1.5694131203873902,-3.1416932808562406
1.754,1.5702830545685245,-3.141750341977486
1.7550000000000001,1.5711522356716023,-3.1412645530467964
1.756,1.572020567326623,-3.1414029159074146
1.7570000000000001,1.572888068629872,-3.14156991363401
1.758,1.57375474718296,-3.1415500698582823
1.7590000000000001,1.5746206127186497,-3.140014891795521
1.76,1.575486668329016,-3.141392888092672
1.7610000000000001,1.5763499656186593,-3.141078956828621
1.762,1.5772133347345536,-3.14160835693443
1.7630000000000001,1.5780759184162119,-3.1413456006445055
1.764,1.5789377434414111,-3.140858112929759
1.7650000000000001,1.5797987418726542,-3.138945260036509
1.766,1.5806589509491724,-3.1407389867724427
1.7670000000000001,1.5815183102467611,-3.141538668015183
1.768,1.582376888956227,-3.1412418074202835
1.7690000000000001,1.5832346715059884,-3.1405093050364887
1.77,1.5840915605261332,-3.141273827049746
1.7710000000000001,1.5849478281967646,-3.1414123928585576
1.772,1.5858032167614124,-3.14175755576919
1.7730000000000001,1.5866578029095784,-3.1466441673487218
1.774,1.5875116083137388,-3.1414271681795563
1.7750000000000001,1.588364605144251,-3.141429602965074
1.776,1.58921681429014,-3.141083414375386
1.7770000000000001,1.5900682483641657,-3.1438999778272674
1.778,1.568559671329036,-3.1415936492219276
1.7790000000000001,1.5917687390291084,-3.141313911047325
1.78,1.5926188066268798,-3.1411318930930165
1.7810000000000001,1.5934661050301722,-3.1415461359405956
1.782,1.5943135995757047,-3.1415025769694065
1.7830000000000001,1.5951603234103655,-3.1418238264552785
1.784,1.596006266665492,-3.1416327919254665
1.7850000000000001,1.5968514474974675,-3.1410963297281134
1.786,1.5976958448400755,-3.141508284224866
1.7870000000000001,1.598539468222995,-3.1416736117205746
1.788,1.5993822795266988,-3.140518909390225
1.7890000000000001,1.6002244038636475,-3.141606903217023
1.79,1.6010657054278208,-3.1415304124348085
1.7910000000000001,1.6019062109876279,-3.1415692310686487
1.792,1.6027470464349753,-3.141592653599725
1.793,1.6035850637190991,-3.1176350669094615
1.794,1.6044233178362999,-3.1415162357096174
1.795,1.6052608131353974,-3.1415720847792414
1.796,1.6060975347294328,-3.1410906587538086
1.797,1.6069335208918576,-3.1416284683491527
1.798,1.6077687467062878,-3.1413395056884066
1.799,1.6086032032777735,-3.1418723320010216
1.8,1.6094379121553732,-3.1415926550353013
1.801,1.610269870242021,-3.141468608377787
1.802,1.6111020768317534,-3.14065652764523
1.803,1.611933558948539,-3.1415109532383743
1.804,1.6127642500480415,-3.141523274941024
1.805,1.6135942150330695,-3.141206812209499
1.806,1.6116293389813114,-3.139504118780478
1.807,1.6152518968204965,-3.141595268411709
1.808,1.616079625174287,-3.141536396059641
1.809,1.6169066137047001,-3.141470617449635
1.81,1.6177328708710634,-3.14151740522346
1.811,1.6185583663110596,-3.1415363186507066
1.812,1.6193831627494377,-3.1400294291188917
1.813,1.620207204461986,-3.1411345994515685
1.814,1.6210305156802256,-3.141559336164807
1.815,1.6218530868132242,-3.1412549750452943
1.816,1.6226749461536476,-3.1414902940680456
1.817,1.6234960490109183,-3.1413725313927503
1.818,1.6243164411497706,-3.1414663623984334
1.819,1.6251363045609843,-3.1411601771474538
1.82,1.6259560319980926,-3.1415272861096133
1.821,1.6267732418214507,-3.142288268430812
1.822,1.6275907320782899,-3.140965242867122
1.823,1.6284075000067364,-3.141471288055327
1.824,1.6292235462196476,-3.141363334091616
1.825,1.6300398736049495,-3.1415927161236783
1.826,1.6308534781939734,-3.141100189868241
1.827,1.631667381715554,-3.14180072482992
1.828,1.6324805627316294,-3.1415371060047703
1.829,1.6332930336815423,-3.1407953992900626
1.83,1.6341047854629975,-3.141289690485711
1.831,1.6349158331623523,-3.141209197839045
1.832,1.6357259514016136,-3.141587539587141
1.833,1.636535845665331,-3.1415114694077277
1.834,1.6373447220875572,-3.1415806053974995
1.835,1.638152938166483,-3.141884213845211
1.836,1.6389604458725644,-3.141196916947971
1.837,1.6397672636002245,-3.141407210211078
1.838,1.6405733704485859,-3.141574000622972
1.839,1.6413787804449806,-3.141724789764804
1.84,1.6421844897726738,-3.141575052663444
1.841,1.6429875022014537,-3.141199507951416
1.842,1.643790821801262,-3.1415232821876313
1.843,1.6445934459017462,-3.1414003123706786
1.844,1.6453953742324505,-3.141607235732068
1.845,1.6461966089902644,-3.1414565339546905
1.846,1.6469971592488393,-3.1414692027143523
1.847,1.647796898677795,-3.1410756794302506
1.848,1.64859617638167,-3.1407444221400977
1.849,1.6493946590121584,-3.141286721637895
1.85,1.6501924403400816,-3.1411671670837276
1.851,1.6509895424490193,-3.1425182013974857
1.852,1.6517859941989463,-3.1413076988420645
1.853,1.6525817363092996,-3.1413941778152763
1.854,1.6533768003077849,-3.1411257454925763
1.855,1.6541711850566587,-3.139718323607407
1.856,1.6549648926294374,-3.1414699654629863
1.857,1.65575791986245,-3.141546264316424
1.858,1.656550271915286,-3.141453305544342
1.859,1.6573419522158366,-3.141873663611141
1.86,1.6581339499601924,-3.1402199076365345
1.861,1.6589232955575965,-3.141298723840286
1.862,1.6597120167024133,-3.141465165221237
1.863,1.66050194679953,-3.141480789814303
1.864,1.6612902643028757,-3.141117524971279
1.865,1.6620779187580421,-3.142179730142766
1.866,1.6628649060568381,-3.1413652250499724
